,Original Time,k-3-q,k-2-q,k-1-q,Occupancy,Occupancy Time
3758,2020-02-03 18:35:02,0.0,0.05,0.05,0.05,2020-02-03 19:00:02
3759,2020-02-03 18:40:02,0.05,0.05,0.025,0.05,2020-02-03 19:05:02
3760,2020-02-03 18:45:02,0.05,0.025,0.05,0.05,2020-02-03 19:10:02
3761,2020-02-03 18:50:02,0.025,0.05,0.05,0.0,2020-02-03 19:15:02
3762,2020-02-03 18:55:02,0.05,0.05,0.05,0.0,2020-02-03 19:20:02
3763,2020-02-03 19:00:02,0.05,0.05,0.05,0.05,2020-02-03 19:25:02
3764,2020-02-03 19:05:02,0.05,0.05,0.0,0.075,2020-02-03 19:30:02
3765,2020-02-03 19:10:02,0.05,0.0,0.0,0.0,2020-02-03 19:35:02
3766,2020-02-03 19:15:02,0.0,0.0,0.05,0.0,2020-02-03 19:40:02
3767,2020-02-03 19:20:02,0.0,0.05,0.075,0.05,2020-02-03 19:45:02
3768,2020-02-03 19:25:02,0.05,0.075,0.0,0.05,2020-02-03 19:50:03
3769,2020-02-03 19:30:02,0.075,0.0,0.0,0.0,2020-02-03 19:55:02
3770,2020-02-03 19:35:02,0.0,0.0,0.05,0.0,2020-02-03 20:00:02
3771,2020-02-03 19:40:02,0.0,0.05,0.05,0.05,2020-02-03 20:05:02
3772,2020-02-03 19:45:02,0.05,0.05,0.0,0.0,2020-02-03 20:10:02
3773,2020-02-03 19:50:03,0.05,0.0,0.0,0.0,2020-02-03 20:15:02
3774,2020-02-03 19:55:02,0.0,0.0,0.05,0.0,2020-02-03 20:20:03
3775,2020-02-03 20:00:02,0.0,0.05,0.0,0.0,2020-02-03 20:25:02
3776,2020-02-03 20:05:02,0.05,0.0,0.0,0.025,2020-02-03 20:30:02
3777,2020-02-03 20:10:02,0.0,0.0,0.0,0.075,2020-02-03 20:35:02
3778,2020-02-03 20:15:02,0.0,0.0,0.0,0.1,2020-02-03 20:40:02
3779,2020-02-03 20:20:03,0.0,0.0,0.025,0.15,2020-02-03 20:45:02
3780,2020-02-03 20:25:02,0.0,0.025,0.075,0.125,2020-02-03 20:50:27
3781,2020-02-03 20:30:02,0.025,0.075,0.1,0.125,2020-02-03 20:55:02
3782,2020-02-03 20:35:02,0.075,0.1,0.15,0.175,2020-02-03 21:00:02
3783,2020-02-03 20:40:02,0.1,0.15,0.125,0.2,2020-02-03 21:05:02
3784,2020-02-03 20:45:02,0.15,0.125,0.125,0.15,2020-02-03 21:10:02
3785,2020-02-03 20:50:27,0.125,0.125,0.175,0.2,2020-02-03 21:15:02
3786,2020-02-03 20:55:02,0.125,0.175,0.2,0.175,2020-02-03 21:20:02
3787,2020-02-03 21:00:02,0.175,0.2,0.15,0.175,2020-02-03 21:25:02
3788,2020-02-03 21:05:02,0.2,0.15,0.2,0.175,2020-02-03 21:30:02
3789,2020-02-03 21:10:02,0.15,0.2,0.175,0.175,2020-02-03 21:35:02
3790,2020-02-03 21:15:02,0.2,0.175,0.175,0.15,2020-02-03 21:40:02
3791,2020-02-03 21:20:02,0.175,0.175,0.175,0.2,2020-02-03 21:45:02
3792,2020-02-03 21:25:02,0.175,0.175,0.175,0.2,2020-02-03 21:50:02
3793,2020-02-03 21:30:02,0.175,0.175,0.15,0.175,2020-02-03 21:55:02
3794,2020-02-03 21:35:02,0.175,0.15,0.2,0.175,2020-02-03 22:00:02
3795,2020-02-03 21:40:02,0.15,0.2,0.2,0.175,2020-02-03 22:05:02
3796,2020-02-03 21:45:02,0.2,0.2,0.175,0.15,2020-02-03 22:10:02
3797,2020-02-03 21:50:02,0.2,0.175,0.175,0.15,2020-02-03 22:15:02
3798,2020-02-03 21:55:02,0.175,0.175,0.175,0.125,2020-02-03 22:20:02
3799,2020-02-03 22:00:02,0.175,0.175,0.15,0.125,2020-02-03 22:25:02
3800,2020-02-03 22:05:02,0.175,0.15,0.15,0.1,2020-02-03 22:30:02
3801,2020-02-03 22:10:02,0.15,0.15,0.125,0.1,2020-02-03 22:35:02
3802,2020-02-03 22:15:02,0.15,0.125,0.125,0.075,2020-02-03 22:40:02
3803,2020-02-03 22:20:02,0.125,0.125,0.1,0.05,2020-02-03 22:45:02
3804,2020-02-03 22:25:02,0.125,0.1,0.1,0.05,2020-02-03 22:50:02
3805,2020-02-03 22:30:02,0.1,0.1,0.075,0.025,2020-02-03 22:55:02
3806,2020-02-03 22:35:02,0.1,0.075,0.05,0.025,2020-02-03 23:00:27
3807,2020-02-03 22:40:02,0.075,0.05,0.05,0.0,2020-02-03 23:05:02
3808,2020-02-03 22:45:02,0.05,0.05,0.025,0.0,2020-02-03 23:10:02
3809,2020-02-03 22:50:02,0.05,0.025,0.025,0.025,2020-02-03 23:15:02
3810,2020-02-03 22:55:02,0.025,0.025,0.0,0.025,2020-02-03 23:20:02
3811,2020-02-03 23:00:27,0.025,0.0,0.0,0.0,2020-02-03 23:25:02
3812,2020-02-03 23:05:02,0.0,0.0,0.025,0.0,2020-02-03 23:30:02
3813,2020-02-03 23:10:02,0.0,0.025,0.025,0.0,2020-02-03 23:35:02
3814,2020-02-03 23:15:02,0.025,0.025,0.0,0.0,2020-02-03 23:40:02
3815,2020-02-03 23:20:02,0.025,0.0,0.0,0.0,2020-02-03 23:45:02
3816,2020-02-03 23:25:02,0.0,0.0,0.0,0.0,2020-02-03 23:50:02
3817,2020-02-03 23:30:02,0.0,0.0,0.0,0.0,2020-02-03 23:55:01
3818,2020-02-03 23:35:02,0.0,0.0,0.0,0.0,2020-02-04 00:00:02
3819,2020-02-03 23:40:02,0.0,0.0,0.0,0.0,2020-02-04 00:05:02
3820,2020-02-03 23:45:02,0.0,0.0,0.0,0.0,2020-02-04 00:10:02
3821,2020-02-03 23:50:02,0.0,0.0,0.0,0.0,2020-02-04 00:15:02
3822,2020-02-03 23:55:01,0.0,0.0,0.0,0.0,2020-02-04 00:20:02
3823,2020-02-04 00:00:02,0.0,0.0,0.0,0.0,2020-02-04 00:25:02
3824,2020-02-04 00:05:02,0.0,0.0,0.0,0.0,2020-02-04 00:30:02
3825,2020-02-04 00:10:02,0.0,0.0,0.0,0.0,2020-02-04 00:35:02
3826,2020-02-04 00:15:02,0.0,0.0,0.0,0.0,2020-02-04 00:40:02
3827,2020-02-04 00:20:02,0.0,0.0,0.0,0.0,2020-02-04 00:45:02
3828,2020-02-04 00:25:02,0.0,0.0,0.0,0.0,2020-02-04 00:50:03
3829,2020-02-04 00:30:02,0.0,0.0,0.0,0.0,2020-02-04 00:55:02
3830,2020-02-04 00:35:02,0.0,0.0,0.0,0.0,2020-02-04 01:00:02
3831,2020-02-04 00:40:02,0.0,0.0,0.0,0.0,2020-02-04 01:05:02
3832,2020-02-04 00:45:02,0.0,0.0,0.0,0.0,2020-02-04 01:10:02
3833,2020-02-04 00:50:03,0.0,0.0,0.0,0.0,2020-02-04 01:15:02
3834,2020-02-04 00:55:02,0.0,0.0,0.0,0.0,2020-02-04 01:20:02
3835,2020-02-04 01:00:02,0.0,0.0,0.0,0.0,2020-02-04 01:25:02
3836,2020-02-04 01:05:02,0.0,0.0,0.0,0.0,2020-02-04 01:30:02
3837,2020-02-04 01:10:02,0.0,0.0,0.0,0.0,2020-02-04 01:35:02
3838,2020-02-04 01:15:02,0.0,0.0,0.0,0.0,2020-02-04 01:40:02
3839,2020-02-04 01:20:02,0.0,0.0,0.0,0.0,2020-02-04 01:45:02
3840,2020-02-04 01:25:02,0.0,0.0,0.0,0.0,2020-02-04 01:50:02
3841,2020-02-04 01:30:02,0.0,0.0,0.0,0.0,2020-02-04 01:55:02
3842,2020-02-04 01:35:02,0.0,0.0,0.0,0.0,2020-02-04 02:00:02
3843,2020-02-04 01:40:02,0.0,0.0,0.0,0.0,2020-02-04 02:05:02
3844,2020-02-04 01:45:02,0.0,0.0,0.0,0.0,2020-02-04 02:10:02
3845,2020-02-04 01:50:02,0.0,0.0,0.0,0.0,2020-02-04 02:15:01
3846,2020-02-04 01:55:02,0.0,0.0,0.0,0.0,2020-02-04 02:20:02
3847,2020-02-04 02:00:02,0.0,0.0,0.0,0.0,2020-02-04 02:25:02
3848,2020-02-04 02:05:02,0.0,0.0,0.0,0.0,2020-02-04 02:30:02
3849,2020-02-04 02:10:02,0.0,0.0,0.0,0.0,2020-02-04 02:35:02
3850,2020-02-04 02:15:01,0.0,0.0,0.0,0.0,2020-02-04 02:40:03
3851,2020-02-04 02:20:02,0.0,0.0,0.0,0.0,2020-02-04 02:45:02
3852,2020-02-04 02:25:02,0.0,0.0,0.0,0.0,2020-02-04 02:50:02
3853,2020-02-04 02:30:02,0.0,0.0,0.0,0.0,2020-02-04 02:55:02
3854,2020-02-04 02:35:02,0.0,0.0,0.0,0.0,2020-02-04 03:00:27
3855,2020-02-04 02:40:03,0.0,0.0,0.0,0.0,2020-02-04 03:05:02
3856,2020-02-04 02:45:02,0.0,0.0,0.0,0.0,2020-02-04 03:10:02
3857,2020-02-04 02:50:02,0.0,0.0,0.0,0.0,2020-02-04 03:15:02
3858,2020-02-04 02:55:02,0.0,0.0,0.0,0.0,2020-02-04 03:20:02
3859,2020-02-04 03:00:27,0.0,0.0,0.0,0.0,2020-02-04 03:25:02
3860,2020-02-04 03:05:02,0.0,0.0,0.0,0.0,2020-02-04 03:30:02
3861,2020-02-04 03:10:02,0.0,0.0,0.0,0.0,2020-02-04 03:35:02
3862,2020-02-04 03:15:02,0.0,0.0,0.0,0.0,2020-02-04 03:40:02
3863,2020-02-04 03:20:02,0.0,0.0,0.0,0.0,2020-02-04 03:45:02
3864,2020-02-04 03:25:02,0.0,0.0,0.0,0.0,2020-02-04 03:50:02
3865,2020-02-04 03:30:02,0.0,0.0,0.0,0.0,2020-02-04 03:55:02
3866,2020-02-04 03:35:02,0.0,0.0,0.0,0.0,2020-02-04 04:00:02
3867,2020-02-04 03:40:02,0.0,0.0,0.0,0.0,2020-02-04 04:05:01
3868,2020-02-04 03:45:02,0.0,0.0,0.0,0.0,2020-02-04 04:10:02
3869,2020-02-04 03:50:02,0.0,0.0,0.0,0.0,2020-02-04 04:15:02
3870,2020-02-04 03:55:02,0.0,0.0,0.0,0.0,2020-02-04 04:20:02
3871,2020-02-04 04:00:02,0.0,0.0,0.0,0.0,2020-02-04 04:25:02
3872,2020-02-04 04:05:01,0.0,0.0,0.0,0.0,2020-02-04 04:30:02
3873,2020-02-04 04:10:02,0.0,0.0,0.0,0.0,2020-02-04 04:35:02
3874,2020-02-04 04:15:02,0.0,0.0,0.0,0.0,2020-02-04 04:40:02
3875,2020-02-04 04:20:02,0.0,0.0,0.0,0.0,2020-02-04 04:45:02
3876,2020-02-04 04:25:02,0.0,0.0,0.0,0.0,2020-02-04 04:50:02
3877,2020-02-04 04:30:02,0.0,0.0,0.0,0.0,2020-02-04 04:55:02
3878,2020-02-04 04:35:02,0.0,0.0,0.0,0.0,2020-02-04 05:00:02
3879,2020-02-04 04:40:02,0.0,0.0,0.0,0.0,2020-02-04 05:05:02
3880,2020-02-04 04:45:02,0.0,0.0,0.0,0.0,2020-02-04 05:10:02
3881,2020-02-04 04:50:02,0.0,0.0,0.0,0.0,2020-02-04 05:15:02
3882,2020-02-04 04:55:02,0.0,0.0,0.0,0.0,2020-02-04 05:20:02
3883,2020-02-04 05:00:02,0.0,0.0,0.0,0.025,2020-02-04 05:25:02
3884,2020-02-04 05:05:02,0.0,0.0,0.0,0.05,2020-02-04 05:30:02
3885,2020-02-04 05:10:02,0.0,0.0,0.0,0.075,2020-02-04 05:35:02
3886,2020-02-04 05:15:02,0.0,0.0,0.025,0.075,2020-02-04 05:40:02
3887,2020-02-04 05:20:02,0.0,0.025,0.05,0.075,2020-02-04 05:45:02
3888,2020-02-04 05:25:02,0.025,0.05,0.075,0.125,2020-02-04 05:50:02
3889,2020-02-04 05:30:02,0.05,0.075,0.075,0.15,2020-02-04 05:55:02
3890,2020-02-04 05:35:02,0.075,0.075,0.075,0.225,2020-02-04 06:00:02
3891,2020-02-04 05:40:02,0.075,0.075,0.125,0.25,2020-02-04 06:05:02
3892,2020-02-04 05:45:02,0.075,0.125,0.15,0.1,2020-02-04 06:10:02
3893,2020-02-04 05:50:02,0.125,0.15,0.225,0.05,2020-02-04 06:15:03
3894,2020-02-04 05:55:02,0.15,0.225,0.25,0.15,2020-02-04 06:20:02
3895,2020-02-04 06:00:02,0.225,0.25,0.1,0.225,2020-02-04 06:25:02
3896,2020-02-04 06:05:02,0.25,0.1,0.05,0.3,2020-02-04 06:30:02
3897,2020-02-04 06:10:02,0.1,0.05,0.15,0.4,2020-02-04 06:35:02
3898,2020-02-04 06:15:03,0.05,0.15,0.225,0.4,2020-02-04 06:40:02
3899,2020-02-04 06:20:02,0.15,0.225,0.3,0.45,2020-02-04 06:45:02
3900,2020-02-04 06:25:02,0.225,0.3,0.4,0.275,2020-02-04 06:50:02
3901,2020-02-04 06:30:02,0.3,0.4,0.4,0.325,2020-02-04 06:55:02
3902,2020-02-04 06:35:02,0.4,0.4,0.45,0.4,2020-02-04 07:00:02
3903,2020-02-04 06:40:02,0.4,0.45,0.275,0.4,2020-02-04 07:05:02
3904,2020-02-04 06:45:02,0.45,0.275,0.325,0.4,2020-02-04 07:10:02
3905,2020-02-04 06:50:02,0.275,0.325,0.4,0.425,2020-02-04 07:15:02
3906,2020-02-04 06:55:02,0.325,0.4,0.4,0.375,2020-02-04 07:20:02
3907,2020-02-04 07:00:02,0.4,0.4,0.4,0.425,2020-02-04 07:25:02
3908,2020-02-04 07:05:02,0.4,0.4,0.425,0.45,2020-02-04 07:30:02
3909,2020-02-04 07:10:02,0.4,0.425,0.375,0.35,2020-02-04 07:35:02
3910,2020-02-04 07:15:02,0.425,0.375,0.425,0.275,2020-02-04 07:40:02
3911,2020-02-04 07:20:02,0.375,0.425,0.45,0.025,2020-02-04 07:45:02
3912,2020-02-04 07:25:02,0.425,0.45,0.35,0.0,2020-02-04 07:50:02
3913,2020-02-04 07:30:02,0.45,0.35,0.275,0.075,2020-02-04 07:55:02
3914,2020-02-04 07:35:02,0.35,0.275,0.025,0.075,2020-02-04 08:00:02
3915,2020-02-04 07:40:02,0.275,0.025,0.0,0.05,2020-02-04 08:05:02
3916,2020-02-04 07:45:02,0.025,0.0,0.075,0.075,2020-02-04 08:10:02
3917,2020-02-04 07:50:02,0.0,0.075,0.075,0.075,2020-02-04 08:15:02
3918,2020-02-04 07:55:02,0.075,0.075,0.05,0.0,2020-02-04 08:20:02
3919,2020-02-04 08:00:02,0.075,0.05,0.075,0.2,2020-02-04 08:25:02
3920,2020-02-04 08:05:02,0.05,0.075,0.075,0.275,2020-02-04 08:30:02
3921,2020-02-04 08:10:02,0.075,0.075,0.0,0.4,2020-02-04 08:35:02
3922,2020-02-04 08:15:02,0.075,0.0,0.2,0.325,2020-02-04 08:40:02
3923,2020-02-04 08:20:02,0.0,0.2,0.275,0.35,2020-02-04 08:45:02
3924,2020-02-04 08:25:02,0.2,0.275,0.4,0.275,2020-02-04 08:50:02
3925,2020-02-04 08:30:02,0.275,0.4,0.325,0.325,2020-02-04 08:55:02
3926,2020-02-04 08:35:02,0.4,0.325,0.35,0.55,2020-02-04 09:00:02
3927,2020-02-04 08:40:02,0.325,0.35,0.275,0.75,2020-02-04 09:05:02
3928,2020-02-04 08:45:02,0.35,0.275,0.325,0.85,2020-02-04 09:10:02
3929,2020-02-04 08:50:02,0.275,0.325,0.55,0.925,2020-02-04 09:15:02
3930,2020-02-04 08:55:02,0.325,0.55,0.75,0.975,2020-02-04 09:20:02
3931,2020-02-04 09:00:02,0.55,0.75,0.85,1.0,2020-02-04 09:25:02
3932,2020-02-04 09:05:02,0.75,0.85,0.925,1.0,2020-02-04 09:30:02
3933,2020-02-04 09:10:02,0.85,0.925,0.975,0.9,2020-02-04 09:35:02
3934,2020-02-04 09:15:02,0.925,0.975,1.0,0.925,2020-02-04 09:40:03
3935,2020-02-04 09:20:02,0.975,1.0,1.0,1.0,2020-02-04 09:45:02
3936,2020-02-04 09:25:02,1.0,1.0,0.9,0.975,2020-02-04 09:50:02
3937,2020-02-04 09:30:02,1.0,0.9,0.925,0.975,2020-02-04 09:55:02
3938,2020-02-04 09:35:02,0.9,0.925,1.0,0.975,2020-02-04 10:00:02
3939,2020-02-04 09:40:03,0.925,1.0,0.975,0.95,2020-02-04 10:05:02
3940,2020-02-04 09:45:02,1.0,0.975,0.975,0.95,2020-02-04 10:10:02
3941,2020-02-04 09:50:02,0.975,0.975,0.975,0.95,2020-02-04 10:15:02
3942,2020-02-04 09:55:02,0.975,0.975,0.95,0.975,2020-02-04 10:20:02
3943,2020-02-04 10:00:02,0.975,0.95,0.95,1.0,2020-02-04 10:25:02
3944,2020-02-04 10:05:02,0.95,0.95,0.95,1.0,2020-02-04 10:30:02
3945,2020-02-04 10:10:02,0.95,0.95,0.975,1.0,2020-02-04 10:35:02
3946,2020-02-04 10:15:02,0.95,0.975,1.0,0.975,2020-02-04 10:40:02
3947,2020-02-04 10:20:02,0.975,1.0,1.0,0.975,2020-02-04 10:45:02
3948,2020-02-04 10:25:02,1.0,1.0,1.0,0.975,2020-02-04 10:50:02
3949,2020-02-04 10:30:02,1.0,1.0,0.975,1.0,2020-02-04 10:55:02
3950,2020-02-04 10:35:02,1.0,0.975,0.975,1.0,2020-02-04 11:00:02
3951,2020-02-04 10:40:02,0.975,0.975,0.975,0.975,2020-02-04 11:05:02
3952,2020-02-04 10:45:02,0.975,0.975,1.0,0.925,2020-02-04 11:10:02
3953,2020-02-04 10:50:02,0.975,1.0,1.0,0.925,2020-02-04 11:15:02
3954,2020-02-04 10:55:02,1.0,1.0,0.975,0.9,2020-02-04 11:20:02
3955,2020-02-04 11:00:02,1.0,0.975,0.925,0.9,2020-02-04 11:25:02
3956,2020-02-04 11:05:02,0.975,0.925,0.925,0.925,2020-02-04 11:30:02
3957,2020-02-04 11:10:02,0.925,0.925,0.9,0.95,2020-02-04 11:35:02
3958,2020-02-04 11:15:02,0.925,0.9,0.9,0.95,2020-02-04 11:40:02
3959,2020-02-04 11:20:02,0.9,0.9,0.925,0.95,2020-02-04 11:45:02
3960,2020-02-04 11:25:02,0.9,0.925,0.95,0.95,2020-02-04 11:50:02
3961,2020-02-04 11:30:02,0.925,0.95,0.95,0.95,2020-02-04 11:55:02
3962,2020-02-04 11:35:02,0.95,0.95,0.95,1.0,2020-02-04 12:00:02
3963,2020-02-04 11:40:02,0.95,0.95,0.95,0.975,2020-02-04 12:05:02
3964,2020-02-04 11:45:02,0.95,0.95,0.95,1.0,2020-02-04 12:10:02
3965,2020-02-04 11:50:02,0.95,0.95,1.0,0.85,2020-02-04 12:15:02
3966,2020-02-04 11:55:02,0.95,1.0,0.975,0.85,2020-02-04 12:20:02
3967,2020-02-04 12:00:02,1.0,0.975,1.0,0.875,2020-02-04 12:25:02
3968,2020-02-04 12:05:02,0.975,1.0,0.85,0.85,2020-02-04 12:30:02
3969,2020-02-04 12:10:02,1.0,0.85,0.85,0.8,2020-02-04 12:35:02
3970,2020-02-04 12:15:02,0.85,0.85,0.875,0.8,2020-02-04 12:40:02
3971,2020-02-04 12:20:02,0.85,0.875,0.85,0.8,2020-02-04 12:45:02
3972,2020-02-04 12:25:02,0.875,0.85,0.8,0.85,2020-02-04 12:50:02
3973,2020-02-04 12:30:02,0.85,0.8,0.8,0.825,2020-02-04 12:55:02
3974,2020-02-04 12:35:02,0.8,0.8,0.8,0.8,2020-02-04 13:00:02
3975,2020-02-04 12:40:02,0.8,0.8,0.85,0.825,2020-02-04 13:05:02
3976,2020-02-04 12:45:02,0.8,0.85,0.825,0.8,2020-02-04 13:10:02
3977,2020-02-04 12:50:02,0.85,0.825,0.8,0.8,2020-02-04 13:15:02
3978,2020-02-04 12:55:02,0.825,0.8,0.825,0.775,2020-02-04 13:20:02
3979,2020-02-04 13:00:02,0.8,0.825,0.8,0.7,2020-02-04 13:25:02
3980,2020-02-04 13:05:02,0.825,0.8,0.8,0.675,2020-02-04 13:30:02
3981,2020-02-04 13:10:02,0.8,0.8,0.775,0.65,2020-02-04 13:35:02
3982,2020-02-04 13:15:02,0.8,0.775,0.7,0.65,2020-02-04 13:40:02
3983,2020-02-04 13:20:02,0.775,0.7,0.675,0.7,2020-02-04 13:45:02
3984,2020-02-04 13:25:02,0.7,0.675,0.65,0.625,2020-02-04 13:50:02
3985,2020-02-04 13:30:02,0.675,0.65,0.65,0.6,2020-02-04 13:55:02
3986,2020-02-04 13:35:02,0.65,0.65,0.7,0.65,2020-02-04 14:00:02
3987,2020-02-04 13:40:02,0.65,0.7,0.625,0.675,2020-02-04 14:05:02
3988,2020-02-04 13:45:02,0.7,0.625,0.6,0.675,2020-02-04 14:10:02
3989,2020-02-04 13:50:02,0.625,0.6,0.65,0.675,2020-02-04 14:15:02
3990,2020-02-04 13:55:02,0.6,0.65,0.675,0.65,2020-02-04 14:20:02
3991,2020-02-04 14:00:02,0.65,0.675,0.675,0.65,2020-02-04 14:25:02
3992,2020-02-04 14:05:02,0.675,0.675,0.675,0.675,2020-02-04 14:30:02
3993,2020-02-04 14:10:02,0.675,0.675,0.65,0.675,2020-02-04 14:35:02
3994,2020-02-04 14:15:02,0.675,0.65,0.65,0.675,2020-02-04 14:40:02
3995,2020-02-04 14:20:02,0.65,0.65,0.675,0.75,2020-02-04 14:45:02
3996,2020-02-04 14:25:02,0.65,0.675,0.675,0.75,2020-02-04 14:50:02
3997,2020-02-04 14:30:02,0.675,0.675,0.675,0.775,2020-02-04 14:55:02
3998,2020-02-04 14:35:02,0.675,0.675,0.75,0.825,2020-02-04 15:00:02
3999,2020-02-04 14:40:02,0.675,0.75,0.75,0.825,2020-02-04 15:05:02
4000,2020-02-04 14:45:02,0.75,0.75,0.775,0.8,2020-02-04 15:10:02
4001,2020-02-04 14:50:02,0.75,0.775,0.825,0.775,2020-02-04 15:15:02
4002,2020-02-04 14:55:02,0.775,0.825,0.825,0.8,2020-02-04 15:20:02
4003,2020-02-04 15:00:02,0.825,0.825,0.8,0.825,2020-02-04 15:25:02
4004,2020-02-04 15:05:02,0.825,0.8,0.775,0.8,2020-02-04 15:30:03
4005,2020-02-04 15:10:02,0.8,0.775,0.8,0.775,2020-02-04 15:35:02
4006,2020-02-04 15:15:02,0.775,0.8,0.825,0.8,2020-02-04 15:40:02
4007,2020-02-04 15:20:02,0.8,0.825,0.8,0.725,2020-02-04 15:45:02
4008,2020-02-04 15:25:02,0.825,0.8,0.775,0.65,2020-02-04 15:50:02
4009,2020-02-04 15:30:03,0.8,0.775,0.8,0.65,2020-02-04 15:55:02
4010,2020-02-04 15:35:02,0.775,0.8,0.725,0.65,2020-02-04 16:00:02
4011,2020-02-04 15:40:02,0.8,0.725,0.65,0.65,2020-02-04 16:05:02
4012,2020-02-04 15:45:02,0.725,0.65,0.65,0.575,2020-02-04 16:10:02
4013,2020-02-04 15:50:02,0.65,0.65,0.65,0.6,2020-02-04 16:15:02
4014,2020-02-04 15:55:02,0.65,0.65,0.65,0.625,2020-02-04 16:20:02
4015,2020-02-04 16:00:02,0.65,0.65,0.575,0.55,2020-02-04 16:25:02
4016,2020-02-04 16:05:02,0.65,0.575,0.6,0.625,2020-02-04 16:30:02
4017,2020-02-04 16:10:02,0.575,0.6,0.625,0.6,2020-02-04 16:35:01
4018,2020-02-04 16:15:02,0.6,0.625,0.55,0.55,2020-02-04 16:40:02
4019,2020-02-04 16:20:02,0.625,0.55,0.625,0.575,2020-02-04 16:45:02
4020,2020-02-04 16:25:02,0.55,0.625,0.6,0.525,2020-02-04 16:50:02
4021,2020-02-04 16:30:02,0.625,0.6,0.55,0.525,2020-02-04 16:55:02
4022,2020-02-04 16:35:01,0.6,0.55,0.575,0.525,2020-02-04 17:00:02
4023,2020-02-04 16:40:02,0.55,0.575,0.525,0.45,2020-02-04 17:05:02
4024,2020-02-04 16:45:02,0.575,0.525,0.525,0.5,2020-02-04 17:10:02
4025,2020-02-04 16:50:02,0.525,0.525,0.525,0.55,2020-02-04 17:15:02
4026,2020-02-04 16:55:02,0.525,0.525,0.45,0.575,2020-02-04 17:20:02
4027,2020-02-04 17:00:02,0.525,0.45,0.5,0.6,2020-02-04 17:25:02
4028,2020-02-04 17:05:02,0.45,0.5,0.55,0.625,2020-02-04 17:30:02
4029,2020-02-04 17:10:02,0.5,0.55,0.575,0.575,2020-02-04 17:35:02
4030,2020-02-04 17:15:02,0.55,0.575,0.6,0.425,2020-02-04 17:40:02
4031,2020-02-04 17:20:02,0.575,0.6,0.625,0.3,2020-02-04 17:45:02
4032,2020-02-04 17:25:02,0.6,0.625,0.575,0.225,2020-02-04 17:50:02
4033,2020-02-04 17:30:02,0.625,0.575,0.425,0.125,2020-02-04 17:55:02
4034,2020-02-04 17:35:02,0.575,0.425,0.3,0.05,2020-02-04 18:00:02
4035,2020-02-04 17:40:02,0.425,0.3,0.225,0.075,2020-02-04 18:05:02
4036,2020-02-04 17:45:02,0.3,0.225,0.125,0.05,2020-02-04 18:10:02
4037,2020-02-04 17:50:02,0.225,0.125,0.05,0.0,2020-02-04 18:15:02
4038,2020-02-04 17:55:02,0.125,0.05,0.075,0.025,2020-02-04 18:20:02
4039,2020-02-04 18:00:02,0.05,0.075,0.05,0.0,2020-02-04 18:25:02
4040,2020-02-04 18:05:02,0.075,0.05,0.0,0.075,2020-02-04 18:30:02
4041,2020-02-04 18:10:02,0.05,0.0,0.025,0.05,2020-02-04 18:35:02
4042,2020-02-04 18:15:02,0.0,0.025,0.0,0.025,2020-02-04 18:40:02
4043,2020-02-04 18:20:02,0.025,0.0,0.075,0.05,2020-02-04 18:45:02
4044,2020-02-04 18:25:02,0.0,0.075,0.05,0.0,2020-02-04 18:50:02
4045,2020-02-04 18:30:02,0.075,0.05,0.025,0.125,2020-02-04 18:55:02
4046,2020-02-04 18:35:02,0.05,0.025,0.05,0.075,2020-02-04 19:00:02
4047,2020-02-04 18:40:02,0.025,0.05,0.0,0.1,2020-02-04 19:05:02
4048,2020-02-04 18:45:02,0.05,0.0,0.125,0.05,2020-02-04 19:10:02
4049,2020-02-04 18:50:02,0.0,0.125,0.075,0.0,2020-02-04 19:15:02
4050,2020-02-04 18:55:02,0.125,0.075,0.1,0.0,2020-02-04 19:20:02
4051,2020-02-04 19:00:02,0.075,0.1,0.05,0.05,2020-02-04 19:25:02
4052,2020-02-04 19:05:02,0.1,0.05,0.0,0.0,2020-02-04 19:30:02
4053,2020-02-04 19:10:02,0.05,0.0,0.0,0.0,2020-02-04 19:35:02
4054,2020-02-04 19:15:02,0.0,0.0,0.05,0.05,2020-02-04 19:40:02
4055,2020-02-04 19:20:02,0.0,0.05,0.0,0.0,2020-02-04 19:45:02
4056,2020-02-04 19:25:02,0.05,0.0,0.0,0.025,2020-02-04 19:50:02
4057,2020-02-04 19:30:02,0.0,0.0,0.05,0.0,2020-02-04 19:55:02
4058,2020-02-04 19:35:02,0.0,0.05,0.0,0.0,2020-02-04 20:00:02
4059,2020-02-04 19:40:02,0.05,0.0,0.025,0.0,2020-02-04 20:05:02
4060,2020-02-04 19:45:02,0.0,0.025,0.0,0.0,2020-02-04 20:10:02
4061,2020-02-04 19:50:02,0.025,0.0,0.0,0.0,2020-02-04 20:15:02
4062,2020-02-04 19:55:02,0.0,0.0,0.0,0.0,2020-02-04 20:20:02
4063,2020-02-04 20:00:02,0.0,0.0,0.0,0.0,2020-02-04 20:25:02
4064,2020-02-04 20:05:02,0.0,0.0,0.0,0.0,2020-02-04 20:30:02
4065,2020-02-04 20:10:02,0.0,0.0,0.0,0.0,2020-02-04 20:35:02
4066,2020-02-04 20:15:02,0.0,0.0,0.0,0.05,2020-02-04 20:40:02
4067,2020-02-04 20:20:02,0.0,0.0,0.0,0.05,2020-02-04 20:45:02
