,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1156,2020-01-14T14:55:02.000000000Z,13,2020-02-01T17:55:02.000000000Z,6,2020-02-08T17:55:02.000000000Z,0,2020-01-14T14:55:02.000000000Z,13,2020-01-23T22:25:02.000000000Z,29,2020-01-27T17:55:02.000000000Z,40,2020-01-14T14:45:02.000000000Z,14,2020-01-14T14:50:02.000000000Z,14,2020-01-14T14:55:02.000000000Z,13,2020-02-22T17:55:02.000000000Z
1157,2020-01-14T15:00:28.000000000Z,15,2020-02-01T18:00:02.000000000Z,5,2020-02-08T18:00:02.000000000Z,1,2020-01-14T15:00:28.000000000Z,15,2020-01-23T22:30:02.000000000Z,29,2020-01-27T18:00:03.000000000Z,40,2020-01-14T14:50:02.000000000Z,14,2020-01-14T14:55:02.000000000Z,13,2020-01-14T15:00:28.000000000Z,15,2020-02-22T18:00:02.000000000Z
1158,2020-01-14T15:05:02.000000000Z,16,2020-02-01T18:05:02.000000000Z,5,2020-02-08T18:05:02.000000000Z,1,2020-01-14T15:05:02.000000000Z,16,2020-01-23T22:35:02.000000000Z,29,2020-01-27T18:05:02.000000000Z,40,2020-01-14T14:55:02.000000000Z,13,2020-01-14T15:00:28.000000000Z,15,2020-01-14T15:05:02.000000000Z,16,2020-02-22T18:05:02.000000000Z
1159,2020-01-14T15:10:02.000000000Z,18,2020-02-01T18:10:02.000000000Z,5,2020-02-08T18:10:02.000000000Z,1,2020-01-14T15:10:02.000000000Z,18,2020-01-23T22:40:02.000000000Z,29,2020-01-27T18:10:02.000000000Z,40,2020-01-14T15:00:28.000000000Z,15,2020-01-14T15:05:02.000000000Z,16,2020-01-14T15:10:02.000000000Z,18,2020-02-22T18:10:02.000000000Z
1160,2020-01-14T15:15:02.000000000Z,18,2020-02-01T18:15:02.000000000Z,5,2020-02-08T18:15:02.000000000Z,1,2020-01-14T15:15:02.000000000Z,18,2020-01-23T22:45:02.000000000Z,29,2020-01-27T18:15:02.000000000Z,40,2020-01-14T15:05:02.000000000Z,16,2020-01-14T15:10:02.000000000Z,18,2020-01-14T15:15:02.000000000Z,18,2020-02-22T18:15:02.000000000Z
1161,2020-01-14T15:20:02.000000000Z,18,2020-02-01T18:20:02.000000000Z,5,2020-02-08T18:20:02.000000000Z,2,2020-01-14T15:20:02.000000000Z,18,2020-01-23T22:50:02.000000000Z,29,2020-01-27T18:20:02.000000000Z,40,2020-01-14T15:10:02.000000000Z,18,2020-01-14T15:15:02.000000000Z,18,2020-01-14T15:20:02.000000000Z,18,2020-02-22T18:20:02.000000000Z
1162,2020-01-14T15:25:02.000000000Z,18,2020-02-01T18:25:02.000000000Z,5,2020-02-08T18:25:02.000000000Z,2,2020-01-14T15:25:02.000000000Z,18,2020-01-23T22:55:02.000000000Z,29,2020-01-27T18:25:02.000000000Z,40,2020-01-14T15:15:02.000000000Z,18,2020-01-14T15:20:02.000000000Z,18,2020-01-14T15:25:02.000000000Z,18,2020-02-22T18:25:02.000000000Z
1163,2020-01-14T15:30:02.000000000Z,18,2020-02-01T18:30:02.000000000Z,5,2020-02-08T18:30:02.000000000Z,2,2020-01-14T15:30:02.000000000Z,18,2020-01-23T23:00:02.000000000Z,29,2020-01-27T18:30:02.000000000Z,40,2020-01-14T15:20:02.000000000Z,18,2020-01-14T15:25:02.000000000Z,18,2020-01-14T15:30:02.000000000Z,18,2020-02-22T18:30:02.000000000Z
1164,2020-01-14T15:35:02.000000000Z,18,2020-02-01T18:35:02.000000000Z,5,2020-02-08T18:35:02.000000000Z,2,2020-01-14T15:35:02.000000000Z,18,2020-01-23T23:05:02.000000000Z,29,2020-01-27T18:35:02.000000000Z,40,2020-01-14T15:25:02.000000000Z,18,2020-01-14T15:30:02.000000000Z,18,2020-01-14T15:35:02.000000000Z,18,2020-02-22T18:35:02.000000000Z
1165,2020-01-14T15:40:02.000000000Z,18,2020-02-01T18:40:02.000000000Z,5,2020-02-08T18:40:02.000000000Z,2,2020-01-14T15:40:02.000000000Z,18,2020-01-23T23:10:02.000000000Z,29,2020-01-27T18:40:02.000000000Z,40,2020-01-14T15:30:02.000000000Z,18,2020-01-14T15:35:02.000000000Z,18,2020-01-14T15:40:02.000000000Z,18,2020-02-22T18:40:27.000000000Z
1166,2020-01-14T15:45:02.000000000Z,18,2020-02-01T18:45:02.000000000Z,5,2020-02-08T18:45:02.000000000Z,2,2020-01-14T15:45:02.000000000Z,18,2020-01-23T23:15:02.000000000Z,29,2020-01-27T18:45:02.000000000Z,40,2020-01-14T15:35:02.000000000Z,18,2020-01-14T15:40:02.000000000Z,18,2020-01-14T15:45:02.000000000Z,18,2020-02-22T18:45:02.000000000Z
1167,2020-01-14T15:50:02.000000000Z,18,2020-02-01T18:50:02.000000000Z,5,2020-02-08T18:50:02.000000000Z,2,2020-01-14T15:50:02.000000000Z,18,2020-01-23T23:20:02.000000000Z,29,2020-01-27T18:50:02.000000000Z,40,2020-01-14T15:40:02.000000000Z,18,2020-01-14T15:45:02.000000000Z,18,2020-01-14T15:50:02.000000000Z,18,2020-02-22T18:50:02.000000000Z
1168,2020-01-14T15:55:02.000000000Z,18,2020-02-01T18:55:02.000000000Z,5,2020-02-08T18:55:02.000000000Z,2,2020-01-14T15:55:02.000000000Z,18,2020-01-23T23:25:02.000000000Z,29,2020-01-27T18:55:03.000000000Z,40,2020-01-14T15:45:02.000000000Z,18,2020-01-14T15:50:02.000000000Z,18,2020-01-14T15:55:02.000000000Z,18,2020-02-22T18:55:02.000000000Z
1169,2020-01-14T16:00:02.000000000Z,18,2020-02-01T19:00:02.000000000Z,5,2020-02-08T19:00:02.000000000Z,2,2020-01-14T16:00:02.000000000Z,18,2020-01-23T23:30:02.000000000Z,29,2020-01-27T19:00:02.000000000Z,40,2020-01-14T15:50:02.000000000Z,18,2020-01-14T15:55:02.000000000Z,18,2020-01-14T16:00:02.000000000Z,18,2020-02-22T19:00:02.000000000Z
1170,2020-01-14T16:05:02.000000000Z,18,2020-02-01T19:05:02.000000000Z,5,2020-02-08T19:05:02.000000000Z,2,2020-01-14T16:05:02.000000000Z,18,2020-01-23T23:35:02.000000000Z,29,2020-01-27T19:05:02.000000000Z,40,2020-01-14T15:55:02.000000000Z,18,2020-01-14T16:00:02.000000000Z,18,2020-01-14T16:05:02.000000000Z,18,2020-02-22T19:05:02.000000000Z
1171,2020-01-14T16:10:02.000000000Z,18,2020-02-01T19:10:02.000000000Z,5,2020-02-08T19:10:02.000000000Z,2,2020-01-14T16:10:02.000000000Z,18,2020-01-23T23:40:03.000000000Z,29,2020-01-27T19:10:02.000000000Z,40,2020-01-14T16:00:02.000000000Z,18,2020-01-14T16:05:02.000000000Z,18,2020-01-14T16:10:02.000000000Z,18,2020-02-22T19:10:02.000000000Z
1172,2020-01-14T16:15:02.000000000Z,18,2020-02-01T19:15:02.000000000Z,5,2020-02-08T19:15:03.000000000Z,2,2020-01-14T16:15:02.000000000Z,18,2020-01-23T23:45:02.000000000Z,29,2020-01-27T19:15:02.000000000Z,40,2020-01-14T16:05:02.000000000Z,18,2020-01-14T16:10:02.000000000Z,18,2020-01-14T16:15:02.000000000Z,18,2020-02-22T19:15:02.000000000Z
1173,2020-01-14T16:20:02.000000000Z,18,2020-02-01T19:20:02.000000000Z,5,2020-02-08T19:20:02.000000000Z,2,2020-01-14T16:20:02.000000000Z,18,2020-01-23T23:50:02.000000000Z,29,2020-01-27T19:20:02.000000000Z,40,2020-01-14T16:10:02.000000000Z,18,2020-01-14T16:15:02.000000000Z,18,2020-01-14T16:20:02.000000000Z,18,2020-02-22T19:20:02.000000000Z
1174,2020-01-14T16:25:02.000000000Z,18,2020-02-01T19:25:02.000000000Z,5,2020-02-08T19:25:02.000000000Z,2,2020-01-14T16:25:02.000000000Z,18,2020-01-23T23:55:02.000000000Z,29,2020-01-27T19:25:02.000000000Z,40,2020-01-14T16:15:02.000000000Z,18,2020-01-14T16:20:02.000000000Z,18,2020-01-14T16:25:02.000000000Z,18,2020-02-22T19:25:02.000000000Z
1175,2020-01-14T16:30:02.000000000Z,18,2020-02-01T19:30:02.000000000Z,5,2020-02-08T19:30:02.000000000Z,2,2020-01-14T16:30:02.000000000Z,18,2020-01-24T00:00:02.000000000Z,29,2020-01-27T19:30:02.000000000Z,40,2020-01-14T16:20:02.000000000Z,18,2020-01-14T16:25:02.000000000Z,18,2020-01-14T16:30:02.000000000Z,18,2020-02-22T19:30:02.000000000Z
1176,2020-01-23T00:05:30.000000000Z,18,2020-02-01T19:35:02.000000000Z,5,2020-02-08T19:35:02.000000000Z,2,2020-01-23T00:05:30.000000000Z,18,2020-01-24T00:05:02.000000000Z,29,2020-01-27T19:35:02.000000000Z,40,2020-01-14T16:25:02.000000000Z,18,2020-01-14T16:30:02.000000000Z,18,2020-01-23T00:05:30.000000000Z,18,2020-02-22T19:35:02.000000000Z
1177,2020-01-23T00:10:02.000000000Z,18,2020-02-01T19:40:02.000000000Z,5,2020-02-08T19:40:02.000000000Z,2,2020-01-23T00:10:02.000000000Z,18,2020-01-24T00:10:02.000000000Z,29,2020-01-27T19:40:02.000000000Z,40,2020-01-14T16:30:02.000000000Z,18,2020-01-23T00:05:30.000000000Z,18,2020-01-23T00:10:02.000000000Z,18,2020-02-22T19:40:02.000000000Z
1178,2020-01-23T00:15:02.000000000Z,18,2020-02-01T19:45:02.000000000Z,5,2020-02-08T19:45:02.000000000Z,2,2020-01-23T00:15:02.000000000Z,18,2020-01-24T00:15:02.000000000Z,29,2020-01-27T19:45:02.000000000Z,40,2020-01-23T00:05:30.000000000Z,18,2020-01-23T00:10:02.000000000Z,18,2020-01-23T00:15:02.000000000Z,18,2020-02-22T19:45:02.000000000Z
1179,2020-01-23T00:20:02.000000000Z,18,2020-02-01T19:50:02.000000000Z,5,2020-02-08T19:50:02.000000000Z,2,2020-01-23T00:20:02.000000000Z,18,2020-01-24T00:20:02.000000000Z,29,2020-01-27T19:50:02.000000000Z,40,2020-01-23T00:10:02.000000000Z,18,2020-01-23T00:15:02.000000000Z,18,2020-01-23T00:20:02.000000000Z,18,2020-02-22T19:50:02.000000000Z
1180,2020-01-23T00:25:02.000000000Z,18,2020-02-01T19:55:02.000000000Z,5,2020-02-08T19:55:02.000000000Z,2,2020-01-23T00:25:02.000000000Z,18,2020-01-24T00:25:02.000000000Z,29,2020-01-27T19:55:02.000000000Z,40,2020-01-23T00:15:02.000000000Z,18,2020-01-23T00:20:02.000000000Z,18,2020-01-23T00:25:02.000000000Z,18,2020-02-22T19:55:02.000000000Z
1181,2020-01-23T00:30:02.000000000Z,18,2020-02-01T20:00:02.000000000Z,5,2020-02-08T20:00:02.000000000Z,2,2020-01-23T00:30:02.000000000Z,18,2020-01-24T00:30:02.000000000Z,29,2020-01-27T20:00:02.000000000Z,40,2020-01-23T00:20:02.000000000Z,18,2020-01-23T00:25:02.000000000Z,18,2020-01-23T00:30:02.000000000Z,18,2020-02-22T20:00:02.000000000Z
1182,2020-01-23T00:35:02.000000000Z,18,2020-02-01T20:05:02.000000000Z,5,2020-02-08T20:05:02.000000000Z,2,2020-01-23T00:35:02.000000000Z,18,2020-01-24T00:35:02.000000000Z,29,2020-01-27T20:05:02.000000000Z,40,2020-01-23T00:25:02.000000000Z,18,2020-01-23T00:30:02.000000000Z,18,2020-01-23T00:35:02.000000000Z,18,2020-02-22T20:05:02.000000000Z
1183,2020-01-23T00:40:02.000000000Z,18,2020-02-01T20:10:01.000000000Z,5,2020-02-08T20:10:02.000000000Z,2,2020-01-23T00:40:02.000000000Z,18,2020-01-24T00:40:02.000000000Z,29,2020-01-27T20:10:02.000000000Z,40,2020-01-23T00:30:02.000000000Z,18,2020-01-23T00:35:02.000000000Z,18,2020-01-23T00:40:02.000000000Z,18,2020-02-22T20:10:01.000000000Z
1184,2020-01-23T00:45:02.000000000Z,18,2020-02-01T20:15:02.000000000Z,5,2020-02-08T20:15:02.000000000Z,2,2020-01-23T00:45:02.000000000Z,18,2020-01-24T00:45:02.000000000Z,29,2020-01-27T20:15:02.000000000Z,40,2020-01-23T00:35:02.000000000Z,18,2020-01-23T00:40:02.000000000Z,18,2020-01-23T00:45:02.000000000Z,18,2020-02-22T20:15:02.000000000Z
1185,2020-01-23T00:50:28.000000000Z,18,2020-02-01T20:20:02.000000000Z,5,2020-02-08T20:20:02.000000000Z,2,2020-01-23T00:50:28.000000000Z,18,2020-01-24T00:50:02.000000000Z,29,2020-01-27T20:20:02.000000000Z,40,2020-01-23T00:40:02.000000000Z,18,2020-01-23T00:45:02.000000000Z,18,2020-01-23T00:50:28.000000000Z,18,2020-02-22T20:20:02.000000000Z
1186,2020-01-23T00:55:02.000000000Z,18,2020-02-01T20:25:02.000000000Z,5,2020-02-08T20:25:02.000000000Z,2,2020-01-23T00:55:02.000000000Z,18,2020-01-24T00:55:02.000000000Z,29,2020-01-27T20:25:02.000000000Z,40,2020-01-23T00:45:02.000000000Z,18,2020-01-23T00:50:28.000000000Z,18,2020-01-23T00:55:02.000000000Z,18,2020-02-22T20:25:02.000000000Z
1187,2020-01-23T01:00:02.000000000Z,18,2020-02-01T20:30:02.000000000Z,5,2020-02-08T20:30:02.000000000Z,2,2020-01-23T01:00:02.000000000Z,18,2020-01-24T01:00:02.000000000Z,29,2020-01-27T20:30:02.000000000Z,40,2020-01-23T00:50:28.000000000Z,18,2020-01-23T00:55:02.000000000Z,18,2020-01-23T01:00:02.000000000Z,18,2020-02-22T20:30:02.000000000Z
1188,2020-01-23T01:05:02.000000000Z,18,2020-02-01T20:35:02.000000000Z,5,2020-02-08T20:35:02.000000000Z,2,2020-01-23T01:05:02.000000000Z,18,2020-01-24T01:05:02.000000000Z,29,2020-01-27T20:35:02.000000000Z,40,2020-01-23T00:55:02.000000000Z,18,2020-01-23T01:00:02.000000000Z,18,2020-01-23T01:05:02.000000000Z,18,2020-02-22T20:35:02.000000000Z
1189,2020-01-23T01:10:02.000000000Z,18,2020-02-01T20:40:02.000000000Z,5,2020-02-08T20:40:02.000000000Z,2,2020-01-23T01:10:02.000000000Z,18,2020-01-24T01:10:02.000000000Z,29,2020-01-27T20:40:02.000000000Z,40,2020-01-23T01:00:02.000000000Z,18,2020-01-23T01:05:02.000000000Z,18,2020-01-23T01:10:02.000000000Z,18,2020-02-22T20:40:02.000000000Z
1190,2020-01-23T01:15:02.000000000Z,18,2020-02-01T20:45:02.000000000Z,5,2020-02-08T20:45:02.000000000Z,2,2020-01-23T01:15:02.000000000Z,18,2020-01-24T01:15:02.000000000Z,29,2020-01-27T20:45:02.000000000Z,40,2020-01-23T01:05:02.000000000Z,18,2020-01-23T01:10:02.000000000Z,18,2020-01-23T01:15:02.000000000Z,18,2020-02-22T20:45:02.000000000Z
1191,2020-01-23T01:20:02.000000000Z,18,2020-02-01T20:50:02.000000000Z,5,2020-02-08T20:50:02.000000000Z,2,2020-01-23T01:20:02.000000000Z,18,2020-01-24T01:20:02.000000000Z,29,2020-01-27T20:50:02.000000000Z,40,2020-01-23T01:10:02.000000000Z,18,2020-01-23T01:15:02.000000000Z,18,2020-01-23T01:20:02.000000000Z,18,2020-02-22T20:50:02.000000000Z
1192,2020-01-23T01:25:02.000000000Z,18,2020-02-01T20:55:02.000000000Z,5,2020-02-08T20:55:03.000000000Z,2,2020-01-23T01:25:02.000000000Z,18,2020-01-24T01:25:02.000000000Z,29,2020-01-27T20:55:02.000000000Z,40,2020-01-23T01:15:02.000000000Z,18,2020-01-23T01:20:02.000000000Z,18,2020-01-23T01:25:02.000000000Z,18,2020-02-22T20:55:01.000000000Z
1193,2020-01-23T01:30:02.000000000Z,18,2020-02-01T21:00:02.000000000Z,5,2020-02-08T21:00:02.000000000Z,2,2020-01-23T01:30:02.000000000Z,18,2020-01-24T01:30:02.000000000Z,29,2020-01-27T21:00:02.000000000Z,40,2020-01-23T01:20:02.000000000Z,18,2020-01-23T01:25:02.000000000Z,18,2020-01-23T01:30:02.000000000Z,18,2020-02-22T21:00:02.000000000Z
1194,2020-01-23T01:35:02.000000000Z,18,2020-02-01T21:05:02.000000000Z,5,2020-02-08T21:05:02.000000000Z,2,2020-01-23T01:35:02.000000000Z,18,2020-01-24T01:35:02.000000000Z,29,2020-01-27T21:05:02.000000000Z,40,2020-01-23T01:25:02.000000000Z,18,2020-01-23T01:30:02.000000000Z,18,2020-01-23T01:35:02.000000000Z,18,2020-02-22T21:05:02.000000000Z
1195,2020-01-23T01:40:02.000000000Z,18,2020-02-01T21:10:02.000000000Z,5,2020-02-08T21:10:02.000000000Z,2,2020-01-23T01:40:02.000000000Z,18,2020-01-24T01:40:02.000000000Z,29,2020-01-27T21:10:02.000000000Z,40,2020-01-23T01:30:02.000000000Z,18,2020-01-23T01:35:02.000000000Z,18,2020-01-23T01:40:02.000000000Z,18,2020-02-22T21:10:02.000000000Z
1196,2020-01-23T01:45:02.000000000Z,18,2020-02-01T21:15:02.000000000Z,5,2020-02-08T21:15:02.000000000Z,2,2020-01-23T01:45:02.000000000Z,18,2020-01-24T01:45:02.000000000Z,29,2020-01-27T21:15:02.000000000Z,40,2020-01-23T01:35:02.000000000Z,18,2020-01-23T01:40:02.000000000Z,18,2020-01-23T01:45:02.000000000Z,18,2020-02-22T21:15:02.000000000Z
1197,2020-01-23T01:50:02.000000000Z,18,2020-02-01T21:20:02.000000000Z,5,2020-02-08T21:20:02.000000000Z,2,2020-01-23T01:50:02.000000000Z,18,2020-01-24T01:50:02.000000000Z,29,2020-01-27T21:20:02.000000000Z,40,2020-01-23T01:40:02.000000000Z,18,2020-01-23T01:45:02.000000000Z,18,2020-01-23T01:50:02.000000000Z,18,2020-02-22T21:20:02.000000000Z
1198,2020-01-23T01:55:02.000000000Z,18,2020-02-01T21:25:03.000000000Z,5,2020-02-08T21:25:02.000000000Z,2,2020-01-23T01:55:02.000000000Z,18,2020-01-24T01:55:02.000000000Z,29,2020-01-27T21:25:02.000000000Z,40,2020-01-23T01:45:02.000000000Z,18,2020-01-23T01:50:02.000000000Z,18,2020-01-23T01:55:02.000000000Z,18,2020-02-22T21:25:02.000000000Z
1199,2020-01-23T02:00:02.000000000Z,18,2020-02-01T21:30:02.000000000Z,5,2020-02-08T21:30:02.000000000Z,2,2020-01-23T02:00:02.000000000Z,18,2020-01-24T02:00:02.000000000Z,29,2020-01-27T21:30:02.000000000Z,40,2020-01-23T01:50:02.000000000Z,18,2020-01-23T01:55:02.000000000Z,18,2020-01-23T02:00:02.000000000Z,18,2020-02-22T21:30:02.000000000Z
1200,2020-01-23T02:05:02.000000000Z,18,2020-02-01T21:35:02.000000000Z,5,2020-02-08T21:35:02.000000000Z,2,2020-01-23T02:05:02.000000000Z,18,2020-01-24T02:05:02.000000000Z,29,2020-01-27T21:35:02.000000000Z,40,2020-01-23T01:55:02.000000000Z,18,2020-01-23T02:00:02.000000000Z,18,2020-01-23T02:05:02.000000000Z,18,2020-02-22T21:35:02.000000000Z
1201,2020-01-23T02:10:02.000000000Z,18,2020-02-01T21:40:02.000000000Z,5,2020-02-08T21:40:02.000000000Z,2,2020-01-23T02:10:02.000000000Z,18,2020-01-24T02:10:02.000000000Z,29,2020-01-27T21:40:02.000000000Z,40,2020-01-23T02:00:02.000000000Z,18,2020-01-23T02:05:02.000000000Z,18,2020-01-23T02:10:02.000000000Z,18,2020-02-22T21:40:02.000000000Z
1202,2020-01-23T02:15:02.000000000Z,18,2020-02-01T21:45:02.000000000Z,5,2020-02-08T21:45:02.000000000Z,2,2020-01-23T02:15:02.000000000Z,18,2020-01-24T02:15:02.000000000Z,29,2020-01-27T21:45:02.000000000Z,40,2020-01-23T02:05:02.000000000Z,18,2020-01-23T02:10:02.000000000Z,18,2020-01-23T02:15:02.000000000Z,18,2020-02-22T21:45:02.000000000Z
1203,2020-01-23T02:20:02.000000000Z,18,2020-02-01T21:50:02.000000000Z,5,2020-02-08T21:50:02.000000000Z,2,2020-01-23T02:20:02.000000000Z,18,2020-01-24T02:20:02.000000000Z,29,2020-01-27T21:50:02.000000000Z,40,2020-01-23T02:10:02.000000000Z,18,2020-01-23T02:15:02.000000000Z,18,2020-01-23T02:20:02.000000000Z,18,2020-02-22T21:50:02.000000000Z
1204,2020-01-23T02:25:02.000000000Z,18,2020-02-01T21:55:02.000000000Z,5,2020-02-08T21:55:02.000000000Z,2,2020-01-23T02:25:02.000000000Z,18,2020-01-24T02:25:02.000000000Z,29,2020-01-27T21:55:02.000000000Z,40,2020-01-23T02:15:02.000000000Z,18,2020-01-23T02:20:02.000000000Z,18,2020-01-23T02:25:02.000000000Z,18,2020-02-22T21:55:03.000000000Z
1205,2020-01-23T02:30:02.000000000Z,18,2020-02-01T22:00:02.000000000Z,5,2020-02-08T22:00:02.000000000Z,2,2020-01-23T02:30:02.000000000Z,18,2020-01-24T02:30:02.000000000Z,29,2020-01-27T22:00:02.000000000Z,40,2020-01-23T02:20:02.000000000Z,18,2020-01-23T02:25:02.000000000Z,18,2020-01-23T02:30:02.000000000Z,18,2020-02-22T22:00:02.000000000Z
1206,2020-01-23T02:35:02.000000000Z,18,2020-02-01T22:05:02.000000000Z,5,2020-02-08T22:05:02.000000000Z,2,2020-01-23T02:35:02.000000000Z,18,2020-01-24T02:35:02.000000000Z,29,2020-01-27T22:05:03.000000000Z,40,2020-01-23T02:25:02.000000000Z,18,2020-01-23T02:30:02.000000000Z,18,2020-01-23T02:35:02.000000000Z,18,2020-02-22T22:05:02.000000000Z
1207,2020-01-23T02:40:02.000000000Z,18,2020-02-01T22:10:02.000000000Z,5,2020-02-08T22:10:02.000000000Z,2,2020-01-23T02:40:02.000000000Z,18,2020-01-24T02:40:02.000000000Z,29,2020-01-27T22:10:02.000000000Z,40,2020-01-23T02:30:02.000000000Z,18,2020-01-23T02:35:02.000000000Z,18,2020-01-23T02:40:02.000000000Z,18,2020-02-22T22:10:02.000000000Z
1208,2020-01-23T02:45:02.000000000Z,18,2020-02-01T22:15:02.000000000Z,5,2020-02-08T22:15:02.000000000Z,2,2020-01-23T02:45:02.000000000Z,18,2020-01-24T02:45:02.000000000Z,29,2020-01-27T22:15:02.000000000Z,40,2020-01-23T02:35:02.000000000Z,18,2020-01-23T02:40:02.000000000Z,18,2020-01-23T02:45:02.000000000Z,18,2020-02-22T22:15:02.000000000Z
1209,2020-01-23T02:50:02.000000000Z,18,2020-02-01T22:20:02.000000000Z,5,2020-02-08T22:20:02.000000000Z,2,2020-01-23T02:50:02.000000000Z,18,2020-01-24T02:50:02.000000000Z,29,2020-01-27T22:20:02.000000000Z,40,2020-01-23T02:40:02.000000000Z,18,2020-01-23T02:45:02.000000000Z,18,2020-01-23T02:50:02.000000000Z,18,2020-02-22T22:20:02.000000000Z
1210,2020-01-23T02:55:02.000000000Z,18,2020-02-01T22:25:02.000000000Z,5,2020-02-08T22:25:02.000000000Z,2,2020-01-23T02:55:02.000000000Z,18,2020-01-24T02:55:02.000000000Z,29,2020-01-27T22:25:02.000000000Z,40,2020-01-23T02:45:02.000000000Z,18,2020-01-23T02:50:02.000000000Z,18,2020-01-23T02:55:02.000000000Z,18,2020-02-22T22:25:02.000000000Z
1211,2020-01-23T03:00:02.000000000Z,18,2020-02-01T22:30:02.000000000Z,5,2020-02-08T22:30:02.000000000Z,2,2020-01-23T03:00:02.000000000Z,18,2020-01-24T03:00:02.000000000Z,29,2020-01-27T22:30:02.000000000Z,40,2020-01-23T02:50:02.000000000Z,18,2020-01-23T02:55:02.000000000Z,18,2020-01-23T03:00:02.000000000Z,18,2020-02-22T22:30:02.000000000Z
1212,2020-01-23T03:05:02.000000000Z,18,2020-02-01T22:35:02.000000000Z,5,2020-02-08T22:35:02.000000000Z,2,2020-01-23T03:05:02.000000000Z,18,2020-01-24T03:05:02.000000000Z,29,2020-01-27T22:35:02.000000000Z,40,2020-01-23T02:55:02.000000000Z,18,2020-01-23T03:00:02.000000000Z,18,2020-01-23T03:05:02.000000000Z,18,2020-02-22T22:35:02.000000000Z
1213,2020-01-23T03:10:02.000000000Z,18,2020-02-01T22:40:02.000000000Z,5,2020-02-08T22:40:02.000000000Z,2,2020-01-23T03:10:02.000000000Z,18,2020-01-24T03:10:02.000000000Z,29,2020-01-27T22:40:02.000000000Z,40,2020-01-23T03:00:02.000000000Z,18,2020-01-23T03:05:02.000000000Z,18,2020-01-23T03:10:02.000000000Z,18,2020-02-22T22:40:02.000000000Z
1214,2020-01-23T03:15:02.000000000Z,18,2020-02-01T22:45:03.000000000Z,5,2020-02-08T22:45:02.000000000Z,2,2020-01-23T03:15:02.000000000Z,18,2020-01-24T03:15:02.000000000Z,29,2020-01-27T22:45:02.000000000Z,23,2020-01-23T03:05:02.000000000Z,18,2020-01-23T03:10:02.000000000Z,18,2020-01-23T03:15:02.000000000Z,18,2020-02-22T22:45:02.000000000Z
1215,2020-01-23T03:20:02.000000000Z,18,2020-02-01T22:50:02.000000000Z,5,2020-02-08T22:50:02.000000000Z,2,2020-01-23T03:20:02.000000000Z,18,2020-01-24T03:20:02.000000000Z,29,2020-01-27T22:50:02.000000000Z,23,2020-01-23T03:10:02.000000000Z,18,2020-01-23T03:15:02.000000000Z,18,2020-01-23T03:20:02.000000000Z,18,2020-02-22T22:50:02.000000000Z
1216,2020-01-23T03:25:02.000000000Z,18,2020-02-01T22:55:02.000000000Z,5,2020-02-08T22:55:02.000000000Z,2,2020-01-23T03:25:02.000000000Z,18,2020-01-24T03:25:02.000000000Z,29,2020-01-27T22:55:02.000000000Z,23,2020-01-23T03:15:02.000000000Z,18,2020-01-23T03:20:02.000000000Z,18,2020-01-23T03:25:02.000000000Z,18,2020-02-22T22:55:02.000000000Z
1217,2020-01-23T03:30:02.000000000Z,19,2020-02-01T23:00:02.000000000Z,5,2020-02-08T23:00:02.000000000Z,2,2020-01-23T03:30:02.000000000Z,19,2020-01-24T03:30:02.000000000Z,29,2020-01-27T23:00:02.000000000Z,23,2020-01-23T03:20:02.000000000Z,18,2020-01-23T03:25:02.000000000Z,18,2020-01-23T03:30:02.000000000Z,19,2020-02-22T23:00:02.000000000Z
1218,2020-01-23T03:35:02.000000000Z,19,2020-02-01T23:05:02.000000000Z,5,2020-02-08T23:05:02.000000000Z,2,2020-01-23T03:35:02.000000000Z,19,2020-01-24T03:35:02.000000000Z,29,2020-01-27T23:05:02.000000000Z,25,2020-01-23T03:25:02.000000000Z,18,2020-01-23T03:30:02.000000000Z,19,2020-01-23T03:35:02.000000000Z,19,2020-02-22T23:05:02.000000000Z
1219,2020-01-23T03:40:02.000000000Z,19,2020-02-01T23:10:02.000000000Z,5,2020-02-08T23:10:02.000000000Z,2,2020-01-23T03:40:02.000000000Z,19,2020-01-24T03:40:02.000000000Z,29,2020-01-27T23:10:02.000000000Z,26,2020-01-23T03:30:02.000000000Z,19,2020-01-23T03:35:02.000000000Z,19,2020-01-23T03:40:02.000000000Z,19,2020-02-22T23:10:02.000000000Z
1220,2020-01-23T03:45:02.000000000Z,21,2020-02-01T23:15:02.000000000Z,5,2020-02-08T23:15:02.000000000Z,2,2020-01-23T03:45:02.000000000Z,21,2020-01-24T03:45:02.000000000Z,29,2020-01-27T23:15:02.000000000Z,27,2020-01-23T03:35:02.000000000Z,19,2020-01-23T03:40:02.000000000Z,19,2020-01-23T03:45:02.000000000Z,21,2020-02-22T23:15:02.000000000Z
1221,2020-01-23T03:50:02.000000000Z,21,2020-02-01T23:20:02.000000000Z,5,2020-02-08T23:20:02.000000000Z,2,2020-01-23T03:50:02.000000000Z,21,2020-01-24T03:50:02.000000000Z,29,2020-01-27T23:20:02.000000000Z,27,2020-01-23T03:40:02.000000000Z,19,2020-01-23T03:45:02.000000000Z,21,2020-01-23T03:50:02.000000000Z,21,2020-02-22T23:20:02.000000000Z
